match_id,start_time,avg_rank_tier,lobby_type,game_mode,duration,radiant_win,radiant_team,dire_team
8831509987,1780143491,72,0,4,1827,0,"69,47,8,21,4","137,112,35,98,88"
8831509958,1780143491,75,7,22,2427,1,"90,16,14,48,19","86,51,6,22,29"
8831509955,1780143490,73,7,22,2878,0,"2,25,29,56,112","78,54,19,11,87"
8831509953,1780143490,74,7,22,2522,1,"35,23,54,22,28","56,86,40,135,98"
8831509892,1780143486,71,7,22,2499,1,"86,111,47,1,35","69,71,70,30,74"
8831509877,1780143476,71,0,22,4471,0,"41,104,30,114,87","32,97,22,21,39"
8831509831,1780143485,75,7,22,2594,1,"44,106,20,120,2","86,108,123,11,74"
8831509772,1780143475,75,7,22,2043,1,"51,41,37,74,104","26,6,14,17,77"
8831509759,1780143481,75,7,22,2480,1,"2,145,25,6,68","126,40,8,86,36"
8831509757,1780143480,73,7,22,2896,0,"39,99,26,56,58","76,110,48,86,97"
8831509747,1780143465,75,7,22,2462,1,"51,21,14,10,126","88,7,5,19,97"
8831509644,1780143465,73,7,22,1960,1,"40,1,100,44,74","2,86,59,26,41"
8831509564,1780143466,73,7,22,2809,0,"86,11,104,128,39","44,30,14,35,33"
8831509473,1780143471,74,1,16,1443,1,"85,29,106,105,28","33,20,84,76,37"
8831509447,1780143466,75,7,22,1791,1,"39,90,37,102,98","71,78,11,85,120"
8831509439,1780143465,73,7,22,2413,1,"99,100,39,105,67","7,22,106,1,15"
8831509420,1780143450,72,7,22,2179,1,"6,26,60,65,22","36,68,21,108,41"
8831509402,1780143460,75,7,22,1723,1,"90,26,8,74,38","14,64,92,12,129"
8831509392,1780143450,72,0,22,1902,1,"62,84,36,48,135","16,114,87,20,21"
8831509380,1780143461,75,7,22,2878,1,"22,90,9,20,41","39,76,44,68,60"
8831509151,1780143440,75,7,22,2810,1,"28,112,121,11,145","120,97,2,21,36"
8831509102,1780143445,75,7,22,2236,0,"73,31,75,36,145","102,11,26,71,38"
8831509048,1780143445,75,7,22,3711,0,"27,79,96,6,36","2,13,83,8,123"
8831509030,1780143445,75,7,22,2626,1,"26,97,20,39,67","43,8,16,30,86"
8831509026,1780143445,75,7,22,4505,1,"126,19,36,75,138","87,29,64,88,70"
8831508980,1780143440,75,7,22,2266,1,"22,2,67,106,30","129,1,53,21,40"
8831508961,1780143436,74,7,22,1920,0,"15,14,112,41,11","101,104,76,100,63"
8831508957,1780143431,71,7,22,4039,0,"53,81,31,36,71","104,17,93,86,110"
8831508955,1780143425,74,7,22,1799,0,"110,21,14,74,43","128,54,145,50,136"
8831508936,1780143436,73,7,22,2360,0,"85,97,105,10,7","41,70,121,135,128"
8831508916,1780143435,71,7,22,3260,1,"26,131,120,6,102","123,45,35,7,43"
8831508876,1780143435,74,7,22,2833,0,"25,73,66,108,123","33,128,13,50,12"
8831508836,1780143430,74,7,22,2330,1,"14,101,35,27,20","41,37,31,58,74"
8831508826,1780143436,75,7,22,2040,0,"138,111,31,86,104","56,35,75,26,135"
8831508815,1780143426,75,7,22,1848,0,"69,80,112,25,121","74,128,71,23,10"
8831508750,1780143430,75,7,22,2150,1,"91,120,69,19,5","114,39,31,2,86"
8831508722,1780143430,75,7,22,2178,0,"87,73,135,11,70","36,26,2,22,53"
8831508689,1780143425,75,7,22,1936,1,"56,40,69,74,28","14,30,47,111,145"
8831508670,1780143430,71,7,22,2130,1,"19,5,2,74,6","21,135,86,40,126"
8831508615,1780143415,74,7,22,2172,1,"51,71,36,20,75","41,26,2,30,14"
8831508606,1780143426,73,7,22,1713,0,"131,8,60,2,3","75,136,87,43,41"
8831508603,1780143425,75,7,22,2500,1,"29,86,36,11,74","41,105,19,30,128"
8831508598,1780143425,73,7,22,2456,0,"38,90,75,128,48","145,42,35,14,26"
8831508475,1780143420,72,7,22,2344,1,"67,88,110,52,7","41,29,37,101,54"
8831508474,1780143420,74,7,22,3063,0,"12,137,22,123,87","131,69,56,114,84"
8831508448,1780143420,75,7,22,2537,0,"18,22,39,75,108","15,145,128,26,135"
8831508378,1780143416,75,7,22,2445,1,"57,62,69,26,93","59,5,54,29,14"
8831508347,1780143395,75,7,22,2270,0,"101,26,138,6,96","22,41,14,45,36"
8831508340,1780143472,74,1,2,2393,1,"25,105,71,135,93","36,123,108,138,128"
8831508313,1780143410,75,7,22,1931,0,"53,128,129,11,54","22,21,41,79,75"
8831508274,1780143411,72,7,22,2480,1,"105,8,21,17,2","42,114,123,126,30"
8831508269,1780143410,75,7,22,1912,1,"26,104,8,5,14","129,138,6,84,64"
8831508244,1780143410,71,7,22,3333,1,"6,85,119,2,39","73,25,86,108,3"
8831508234,1780143400,71,7,22,2803,1,"76,80,14,84,36","41,22,31,27,47"
8831508196,1780143406,75,7,22,3883,1,"71,35,8,86,29","119,105,97,67,128"
8831508167,1780143405,71,7,22,2187,0,"27,2,106,22,48","86,59,135,41,110"
8831508156,1780143380,71,7,22,3407,1,"17,101,57,29,1","11,6,121,73,108"
8831508125,1780143400,72,7,22,2658,1,"71,25,121,120,70","84,39,54,31,57"
8831508122,1780143391,75,7,22,1435,0,"14,26,145,25,103","2,128,101,69,1"
8831507990,1780143395,74,7,22,2626,1,"25,42,102,11,19","128,67,5,101,7"
8831507955,1780143391,75,7,22,2119,1,"135,114,123,83,109","106,120,21,74,7"
8831507937,1780143396,75,7,22,2241,0,"86,14,110,145,70","104,54,74,123,111"
8831507872,1780143390,72,7,22,1737,1,"50,6,88,74,97","12,123,17,86,23"
8831507855,1780143391,75,7,22,2518,1,"39,86,74,68,12","5,1,69,100,145"
8831507841,1780143365,71,0,4,1747,1,"79,97,21,123,57","100,17,108,15,2"
8831507829,1780143391,75,7,22,1734,1,"11,35,21,26,36","73,19,75,99,110"
8831507827,1780143390,72,7,22,2231,0,"30,93,29,25,37","128,54,5,86,69"
8831507807,1780143380,72,7,22,2329,1,"12,128,64,112,71","50,67,27,59,47"
8831507785,1780143380,75,7,22,2418,0,"91,75,2,17,31","30,59,48,34,74"
8831507770,1780143385,71,7,22,1650,0,"69,35,2,64,54","44,86,14,77,26"
8831507713,1780143385,74,0,22,1799,0,"31,71,123,22,26","14,19,86,47,135"
8831507710,1780143381,73,7,22,3026,0,"41,99,129,101,20","39,110,75,96,12"
8831507673,1780143386,72,4,1,1902,0,"26,22,18,20,29","113,7,8,30,31"
8831507650,1780143375,71,0,4,2049,0,"59,70,21,42,108","36,3,87,86,63"
8831507585,1780143376,73,7,3,1942,1,"84,41,106,20,128","99,145,104,71,110"
8831507580,1780143366,75,7,22,2216,1,"36,29,107,39,111","102,41,87,74,88"
8831507451,1780143370,72,7,22,1741,1,"20,6,26,14,28","44,3,69,30,22"
8831507428,1780143365,75,7,22,3139,1,"138,2,105,25,128","6,14,85,86,17"
8831507417,1780143370,75,7,22,2023,1,"35,97,26,111,47","15,60,107,22,14"
8831507415,1780143370,75,7,22,1728,0,"14,30,110,126,41","17,99,51,18,72"
8831507274,1780143360,74,7,22,3217,1,"44,128,110,129,26","107,8,60,31,90"
8831507272,1780143356,71,7,22,3155,1,"69,9,68,12,40","86,98,46,10,145"
8831507190,1780143360,75,7,22,2880,1,"27,59,56,155,123","74,6,77,51,14"
8831507178,1780143335,72,7,22,3128,0,"14,22,69,56,128","138,26,75,11,135"
8831507126,1780143356,73,7,22,1948,1,"31,8,36,97,101","128,74,94,14,111"
8831507121,1780143345,71,7,22,1662,0,"19,50,42,36,22","108,86,41,123,90"
8831507100,1780143356,71,7,22,2990,0,"36,110,129,86,90","41,13,31,112,28"
8831507097,1780143355,72,7,22,1783,1,"121,135,42,31,26","55,41,27,100,112"
8831507014,1780143350,75,7,22,2182,0,"17,14,84,138,54","106,128,6,88,96"
8831506963,1780143345,71,7,22,2233,1,"7,52,26,44,60","111,54,129,39,9"
8831506930,1780143330,71,7,22,2502,1,"75,104,64,25,19","72,7,33,135,101"
8831506898,1780143345,73,7,22,2275,1,"15,8,4,119,108","105,42,39,31,96"
8831506756,1780143340,75,7,22,2700,1,"30,121,26,6,14","29,88,64,145,17"
8831506746,1780143335,75,7,22,1789,1,"99,131,21,8,98","93,107,20,34,35"
8831506728,1780143340,75,7,22,2179,0,"7,74,37,48,11","85,83,90,111,81"
8831506627,1780143330,75,7,22,2471,1,"103,33,54,76,5","41,100,104,121,74"
8831506548,1780143330,75,7,22,2539,1,"97,35,80,128,73","30,45,11,99,21"
8831506533,1780143305,75,7,22,1917,1,"86,40,59,6,29","112,42,93,50,13"
8831506478,1780143316,71,7,22,3311,0,"83,74,104,97,18","105,76,87,2,48"
8831506412,1780143310,75,7,22,2362,0,"126,13,37,11,79","2,123,8,110,17"
8831506345,1780143320,71,7,22,2732,1,"2,75,114,5,39","93,31,13,97,30"
8831506319,1780143315,73,7,22,2174,0,"76,88,104,48,71","38,30,5,17,108"
8831506306,1780143321,75,7,22,3368,1,"138,14,74,36,26","96,54,111,25,128"
8831506239,1780143315,75,7,22,2449,0,"26,98,75,74,11","71,128,111,67,36"
8831506238,1780143315,73,7,22,2342,1,"86,120,114,21,128","14,44,17,2,121"
8831506220,1780143315,72,7,22,1795,1,"39,36,46,105,30","74,67,62,99,110"
8831506217,1780143315,75,7,22,1910,0,"19,74,2,121,22","128,126,50,14,114"
8831506210,1780143311,74,7,22,2753,0,"96,111,74,6,14","35,79,29,1,84"
8831506106,1780143310,75,7,22,2087,0,"71,26,59,36,31","21,112,14,109,128"
8831506097,1780143300,75,7,22,2780,0,"112,6,3,120,43","7,36,110,14,135"
8831505946,1780143295,73,7,3,2289,0,"17,40,137,27,138","11,31,75,8,135"
8831505930,1780143300,71,7,22,2202,0,"128,14,92,12,100","112,57,75,41,21"
8831505878,1780143295,75,7,22,2648,1,"23,92,31,6,86","74,14,28,1,69"
8831505872,1780143270,74,7,22,1889,1,"85,10,47,60,37","65,34,86,41,112"
8831505812,1780143296,74,7,22,1351,1,"63,37,7,19,17","1,31,85,52,97"
8831505757,1780143295,75,7,22,2336,1,"23,128,12,35,86","97,110,19,121,96"
8831505756,1780143295,75,7,22,2060,0,"30,126,6,7,129","105,19,84,21,16"
8831505749,1780143285,73,7,22,2213,1,"104,74,131,97,19","46,14,87,60,34"
8831505653,1780143290,72,7,22,1889,1,"35,16,48,119,7","138,40,85,2,128"
8831505592,1780143266,75,7,22,2904,1,"91,23,44,25,119","84,21,26,38,39"
8831505569,1780143276,75,7,22,1951,1,"7,17,5,128,41","110,12,9,73,47"
8831505539,1780143275,73,0,22,2639,1,"73,41,101,12,91","1,145,137,86,111"
8831505538,1780143275,73,7,22,2916,1,"97,74,86,54,121","21,41,104,30,106"
8831505481,1780143281,71,0,4,1586,1,"75,120,14,93,135","81,136,6,59,26"
8831505479,1780143281,71,7,22,1496,0,"123,13,48,86,135","28,21,88,90,112"
8831505423,1780143275,75,7,22,2593,0,"39,75,12,53,62","128,40,102,6,104"
8831505343,1780143275,74,7,22,1854,1,"22,70,37,129,59","110,21,7,71,12"
8831505234,1780143265,75,7,22,1919,1,"109,30,110,2,145","114,11,87,99,1"
8831505215,1780143260,75,7,22,3222,0,"11,129,5,6,86","97,98,74,128,22"
8831505195,1780143255,72,0,22,1382,1,"100,101,104,6,40","30,14,8,22,123"
8831505136,1780143261,75,7,22,1841,1,"107,74,40,73,6","27,145,21,71,60"
8831505029,1780143260,71,7,22,2042,0,"37,44,30,78,13","26,54,100,104,74"
8831505010,1780143260,71,7,22,2496,1,"93,26,86,17,104","5,16,110,41,126"
8831504986,1780143255,73,7,22,2397,0,"22,135,84,6,86","26,11,106,100,98"
8831504915,1780143251,72,7,22,3086,1,"54,101,2,9,26","14,36,6,86,129"
8831504816,1780143245,75,7,22,1441,1,"60,53,21,86,14","39,109,2,110,87"
8831504813,1780143230,75,7,22,2331,0,"29,106,11,9,41","114,27,75,104,48"
8831504755,1780143235,75,7,22,1943,0,"121,8,22,106,69","36,112,26,41,86"
8831504685,1780143240,72,7,22,2225,1,"88,39,93,75,135","14,36,71,17,128"
8831504665,1780143240,72,7,22,3292,1,"63,120,6,26,129","108,79,12,128,99"
8831504611,1780143240,74,7,22,1595,0,"26,114,2,8,22","39,71,93,75,135"
8831504495,1780143236,75,7,22,1436,1,"73,35,97,128,29","74,12,22,41,105"
8831504411,1780143230,71,7,22,2089,0,"69,42,61,75,51","1,14,28,35,27"
8831504388,1780143225,75,7,22,1819,1,"86,26,14,59,56","93,51,97,91,114"
8831504338,1780143230,72,7,22,2768,1,"135,7,11,105,82","14,5,85,145,2"
8831504334,1780143225,75,7,22,1477,1,"74,60,20,68,54","86,104,126,111,48"
8831504327,1780143195,71,4,1,1411,1,"120,74,103,19,43","99,31,4,35,50"
8831504311,1780143220,71,7,22,2344,0,"17,97,155,84,85","104,9,5,36,53"
8831504179,1780143210,75,7,22,1504,1,"35,100,80,60,86","120,84,56,15,64"
8831504139,1780143220,75,7,22,1933,1,"128,123,74,41,29","91,19,28,126,3"
8831504136,1780143220,75,7,3,1734,1,"81,65,19,101,64","47,6,114,3,110"
8831504106,1780143216,75,7,22,2472,0,"131,59,86,14,54","105,20,42,36,47"
8831504083,1780143215,75,7,22,3779,0,"7,128,21,41,86","121,30,104,75,8"
8831504016,1780143206,74,7,22,2310,1,"14,9,128,12,2","1,27,35,100,55"
8831503945,1780143210,74,7,22,2851,1,"155,128,48,105,79","21,109,18,76,37"
8831503884,1780143190,75,7,22,2483,0,"68,111,13,67,71","54,22,128,29,59"
8831503810,1780143205,72,0,22,2641,1,"110,73,67,26,13","14,39,114,105,86"
8831503706,1780143190,75,7,22,3003,1,"123,74,2,114,105","106,21,97,26,71"
8831503693,1780143196,75,7,22,3729,1,"69,74,9,14,22","71,135,34,31,93"
8831503692,1780143196,73,7,22,1932,1,"20,87,12,39,14","31,19,41,128,86"
8831503680,1780143196,71,7,22,2084,1,"113,112,57,109,97","22,2,27,93,40"
8831503679,1780143195,75,7,22,3097,1,"145,69,106,45,17","2,25,63,68,50"
8831503678,1780143195,73,7,22,4209,0,"38,86,138,135,121","67,85,123,11,104"
8831503662,1780143196,72,7,22,2604,0,"93,137,90,138,63","25,128,62,145,60"
8831503658,1780143195,72,7,22,3963,1,"123,5,14,104,67","120,107,76,6,22"
8831503653,1780143185,74,7,22,1944,0,"121,61,69,100,53","86,105,78,90,12"
8831503603,1780143191,73,7,22,2305,1,"10,86,36,20,74","44,106,31,108,100"
8831503600,1780143185,75,7,22,1893,1,"71,119,41,2,135","54,97,87,84,74"
8831503557,1780143181,75,7,22,3168,0,"128,2,21,22,70","37,119,14,93,97"
8831503516,1780143190,71,7,22,3301,0,"84,86,36,1,128","135,35,93,22,30"
8831503436,1780143175,75,7,22,1219,1,"92,14,36,26,51","112,74,6,28,25"
8831503412,1780143180,75,7,22,1611,1,"86,47,14,135,6","128,51,88,30,41"
8831503321,1780143181,75,7,22,1877,1,"87,138,76,29,7","15,106,41,131,26"
8831503261,1780143175,73,7,22,1779,1,"135,106,86,70,5","71,55,128,67,68"
8831503197,1780143175,75,7,22,2395,1,"40,2,32,16,128","111,12,106,26,120"
8831503172,1780143160,73,7,22,2379,0,"87,90,104,6,21","135,56,126,105,108"
8831503101,1780143170,72,7,22,3460,0,"22,93,98,28,65","51,126,69,63,27"
8831503029,1780143166,75,7,22,2006,1,"98,114,31,39,90","111,54,91,14,120"
8831502992,1780143160,73,7,22,2361,1,"145,123,29,17,119","32,137,39,27,5"
8831502970,1780143160,73,7,22,2512,1,"2,106,31,93,27","97,9,128,74,41"
8831502966,1780143156,75,7,22,2538,0,"3,97,17,38,40","14,93,26,96,145"
8831502872,1780143145,75,7,22,2204,0,"119,86,69,83,21","106,104,11,100,45"
8831502860,1780143156,75,7,22,2835,0,"145,22,19,110,104","138,74,114,33,112"
8831502811,1780143155,74,7,22,2457,0,"36,2,14,63,12","17,80,100,30,97"
8831502791,1780143155,75,7,22,2816,1,"111,6,74,7,71","22,135,48,51,39"
8831502728,1780143151,75,7,22,2555,1,"4,63,137,36,64","123,128,29,69,138"
8831502725,1780143150,71,0,22,2584,1,"110,9,91,40,11","100,96,97,20,101"
8831502704,1780143150,75,7,22,2941,0,"80,120,31,98,26","105,76,5,7,19"
8831502678,1780143146,74,7,22,1888,0,"113,85,20,100,6","136,89,51,86,106"
8831502650,1780143140,71,7,22,2470,1,"41,3,35,2,128","74,54,5,30,42"
8831502601,1780143140,75,7,22,1497,1,"74,105,135,37,48","42,14,11,13,123"
8831502576,1780143140,71,7,22,3095,1,"108,39,54,105,26","128,12,35,101,20"
8831502560,1780143135,75,7,22,2264,0,"36,63,61,77,155","41,128,107,14,34"
8831502548,1780143140,75,7,22,2602,0,"36,75,88,108,74","101,39,41,71,145"
8831502531,1780143140,74,7,22,2093,1,"75,41,42,88,101","15,128,39,2,7"
8831502505,1780143130,72,7,22,2874,1,"40,35,86,14,63","111,36,106,145,135"
8831502408,1780143135,75,7,22,3089,0,"129,9,30,106,6","41,39,86,135,62"
8831502384,1780143135,75,7,22,2198,1,"14,30,19,71,74","112,84,12,27,128"
8831502340,1780143130,72,0,4,1490,0,"136,9,101,5,21","70,46,59,42,39"
8831502283,1780143115,71,7,22,2188,1,"29,36,5,32,70","101,27,86,98,48"
8831502268,1780143131,73,7,22,3062,1,"120,30,100,11,106","6,7,27,135,19"
8831502263,1780143130,75,7,22,1939,0,"99,135,86,26,46","128,111,100,19,104"
8831502126,1780143121,75,7,22,2626,0,"41,71,60,76,9","5,105,34,2,138"
8831502115,1780143116,75,7,22,2919,0,"27,74,107,2,41","138,131,86,88,49"
8831502095,1780143110,72,0,22,1662,0,"8,83,2,26,62","145,21,101,103,66"
8831502020,1780143105,71,7,22,2620,1,"32,5,36,138,71","47,93,7,2,39"
8831502018,1780143100,74,7,22,2133,1,"48,14,7,74,42","135,129,44,39,86"
8831501986,1780143115,75,7,22,2326,0,"87,2,26,36,35","34,37,105,11,60"
8831501980,1780143111,75,7,22,2401,0,"30,93,96,14,56","55,128,74,6,71"
8831501972,1780143085,75,7,22,2857,1,"21,71,36,74,14","54,42,26,128,86"
8831501961,1780143115,75,7,22,2257,0,"38,31,109,88,69","39,30,28,6,100"
8831501924,1780143110,75,7,22,2682,1,"123,22,41,21,98","110,86,74,2,145"
8831501903,1780143110,75,7,22,1709,1,"55,12,110,43,27","11,51,128,74,75"
8831501901,1780143110,73,7,22,1539,1,"108,14,86,20,48","2,72,1,128,28"
8831501882,1780143110,72,7,22,3244,1,"44,5,97,2,31","22,36,54,26,29"
8831501841,1780143100,75,7,22,2978,0,"128,35,6,29,120","26,17,41,108,75"
8831501827,1780143105,72,7,22,2027,0,"36,100,71,53,28","84,82,46,73,74"
8831501814,1780143105,75,7,22,1841,0,"75,84,69,41,22","126,48,89,110,30"
8831501792,1780143105,72,7,22,2642,0,"88,21,14,26,59","60,1,128,71,23"
8831501732,1780143100,75,7,22,3408,1,"5,21,112,36,129","67,22,90,80,35"
8831501716,1780143096,75,7,22,3136,0,"46,51,106,19,60","17,110,49,48,30"
8831501651,1780143100,71,0,22,2759,0,"95,106,79,88,98","2,128,93,112,131"
8831501613,1780143070,75,7,22,2079,1,"107,30,67,136,2","39,123,96,74,93"
8831501606,1780143096,73,7,22,1963,0,"26,128,54,108,75","44,86,40,31,135"
8831501603,1780143095,75,7,3,2044,1,"21,17,68,7,104","50,44,81,121,25"
8831501537,1780143096,75,7,22,2441,1,"21,56,28,39,26","17,71,100,14,6"
8831501533,1780143090,73,7,22,2034,1,"103,121,23,86,19","14,75,138,29,22"
8831501467,1780143090,75,7,22,2505,1,"98,22,44,7,31","128,72,86,13,28"
8831501412,1780143091,72,7,22,1981,1,"36,50,42,44,21","48,104,35,128,14"
8831501407,1780143090,75,7,22,2129,1,"11,121,105,14,138","63,90,21,74,93"
8831501366,1780143085,72,7,22,2215,0,"101,28,44,43,40","128,71,89,36,123"
8831501338,1780143070,75,7,22,2393,0,"74,71,51,61,1","23,41,123,53,126"
8831501263,1780143081,75,7,22,2582,0,"17,86,41,28,5","102,2,74,56,88"
8831501235,1780143080,74,7,22,2172,1,"40,86,145,2,8","19,30,39,137,48"
8831501232,1780143065,75,7,22,1949,1,"47,73,90,128,39","53,41,30,14,11"
8831501207,1780143076,75,7,22,2360,1,"73,135,14,11,111","23,26,138,63,36"
8831501196,1780143080,72,7,22,1632,1,"135,35,92,5,111","87,44,53,74,29"
8831501156,1780143075,72,0,4,1046,0,"26,70,19,3,98","121,113,63,20,21"
8831501122,1780143066,72,7,22,1733,1,"64,135,111,82,6","44,129,105,30,128"
8831501105,1780143070,75,7,22,1858,0,"101,22,41,80,38","96,82,20,63,14"
8831501104,1780143076,72,7,22,2508,1,"69,39,6,33,13","97,30,63,31,145"
8831501053,1780143066,75,7,22,2140,0,"101,84,128,12,2","26,74,75,44,42"
8831500996,1780143070,75,7,22,1866,0,"100,20,110,77,11","17,8,128,22,96"
8831500981,1780143070,72,7,22,3748,1,"110,51,123,41,22","14,34,74,8,98"
8831500976,1780143070,75,7,22,1664,1,"51,74,11,110,75","121,14,23,36,123"
8831500955,1780143070,72,7,22,2786,0,"98,71,25,8,105","14,74,41,60,45"
8831500893,1780143066,73,7,22,2157,0,"111,41,120,76,22","83,92,36,6,123"
8831500891,1780143065,75,7,22,1660,1,"106,30,108,93,71","22,41,120,7,5"
8831500870,1780143065,74,7,22,2224,0,"6,90,64,28,9","41,105,74,62,108"
8831500847,1780143061,75,7,22,3465,0,"105,7,131,38,4","26,93,2,39,121"
8831500801,1780143061,75,7,22,2012,1,"36,145,31,88,14","6,35,27,29,74"
8831500796,1780143056,75,7,22,2515,1,"74,30,21,41,14","60,11,51,120,103"
8831500786,1780143066,75,9,2,3514,1,"138,83,86,78,114","107,20,64,6,129"
8831500745,1780143046,75,7,22,1773,1,"121,55,41,62,25","44,26,76,7,21"
8831500718,1780143056,75,7,22,1788,1,"25,111,11,14,26","35,20,67,2,40"
8831500707,1780143055,75,7,22,1183,1,"61,84,8,11,26","69,50,70,99,86"
8831500630,1780143045,73,7,22,2212,0,"81,73,7,84,26","131,8,86,98,32"
8831500599,1780143050,73,7,22,3036,1,"17,97,111,44,101","119,67,123,23,88"
8831500513,1780143045,71,7,22,2295,1,"100,138,34,2,9","54,145,108,26,22"
8831500471,1780143046,75,7,22,2449,1,"86,22,97,80,126","33,18,26,112,2"
8831500387,1780143041,74,7,22,2243,0,"135,14,131,21,86","145,106,38,128,54"
8831500346,1780143011,75,7,22,2290,0,"86,17,1,50,99","14,109,30,69,120"
8831500337,1780143040,75,7,22,1813,1,"85,74,7,93,13","37,14,97,44,59"
8831500308,1780143016,74,7,22,2081,0,"83,32,14,108,35","7,107,109,75,2"
8831500273,1780143010,75,7,22,1463,0,"42,114,41,48,14","105,128,104,71,54"
8831500233,1780143035,75,7,22,2994,1,"26,42,8,31,128","38,88,74,110,29"
8831500198,1780143031,75,7,22,1892,1,"106,93,68,104,101","35,90,5,14,77"
8831500135,1780143025,74,7,22,3654,0,"14,86,138,128,21","123,110,44,88,129"
8831500091,1780143025,75,7,22,3650,0,"64,97,123,80,13","72,7,74,12,2"
8831499904,1780143011,71,4,1,0,0,"0,0,0,0,0","0,0,0,0,0"
8831499876,1780143016,72,7,22,1021,1,"62,135,41,68,114","48,128,2,14,106"
8831499875,1780143016,75,7,22,2197,1,"71,8,36,86,14","138,26,22,69,126"
8831499868,1780143015,74,7,22,1834,1,"74,26,73,29,37","45,93,30,69,41"
8831499839,1780143010,74,7,22,2703,1,"93,51,110,97,41","31,84,39,44,33"
8831499764,1780143010,75,7,22,2674,1,"1,119,74,2,86","22,128,8,69,75"
8831499763,1780143010,75,7,22,2466,1,"14,5,54,110,123","22,85,40,60,93"
8831499696,1780143005,71,7,22,2589,1,"138,87,78,107,56","26,36,39,48,121"
8831499688,1780143006,75,7,22,2126,0,"59,128,77,26,72","31,11,14,90,51"
8831499653,1780143005,75,7,22,2078,1,"17,8,108,87,26","62,95,22,29,120"
8831499623,1780143005,75,7,22,2343,0,"128,53,59,87,33","40,93,26,60,17"
8831499621,1780143005,71,0,22,2249,0,"86,109,126,111,96","54,26,14,135,39"
8831499587,1780143000,72,7,3,1870,0,"88,94,102,19,70","129,50,14,39,54"
8831499553,1780143001,75,7,22,3079,1,"5,108,74,39,70","8,26,53,129,88"
8831499526,1780143000,75,7,22,1201,1,"51,110,44,128,75","129,41,59,64,66"
8831499519,1780142995,72,7,22,3025,0,"128,89,69,22,62","86,36,39,71,29"
8831499477,1780143000,75,7,22,2009,0,"90,13,6,51,29","39,14,74,131,19"
8831499429,1780142991,73,7,22,2155,0,"41,30,128,33,52","105,12,61,14,69"
8831499428,1780142990,73,7,22,2650,1,"53,126,99,51,6","135,21,14,35,119"
8831499390,1780142990,71,7,22,1903,1,"101,66,67,53,42","22,16,9,41,51"
8831499279,1780142980,73,7,22,2145,0,"19,41,104,26,20","48,84,56,99,37"
8831499239,1780142980,74,7,22,1963,1,"6,31,74,128,29","104,9,11,27,109"
8831499180,1780142986,75,7,22,2107,1,"29,3,90,19,91","128,72,100,99,13"
8831499124,1780142980,74,7,22,2125,0,"145,17,90,123,135","62,114,121,44,110"
8831499122,1780142975,75,7,22,1266,1,"33,7,123,51,6","129,128,14,12,119"
8831499102,1780142980,75,7,22,1804,1,"90,41,100,80,55","14,128,129,11,121"
8831499076,1780142980,72,7,22,2257,0,"2,84,26,135,36","17,86,145,43,40"
8831499071,1780142975,75,7,22,2240,0,"86,14,74,129,8","26,96,13,145,25"
8831499067,1780142960,72,7,22,1968,1,"30,48,45,35,14","15,108,112,145,128"
8831499059,1780142980,73,7,22,2826,1,"14,39,31,93,15","129,35,126,145,6"
8831499042,1780142975,75,7,22,1424,1,"86,93,20,56,29","3,98,28,85,8"
8831499020,1780142975,75,7,22,3536,1,"69,114,5,25,128","30,21,104,8,35"
8831499002,1780142975,73,7,22,1889,1,"128,63,88,110,41","76,29,48,97,26"
8831498972,1780142971,74,7,22,1735,1,"19,11,48,105,90","26,137,114,35,135"
8831498926,1780142961,75,7,22,2938,0,"36,44,131,47,71","15,22,135,14,138"
8831498873,1780142971,71,7,22,3089,0,"30,110,67,65,79","11,84,88,55,128"
8831498862,1780142965,75,7,22,2360,1,"136,104,70,86,75","73,17,69,37,114"
8831498789,1780142966,74,7,22,1911,0,"110,128,22,6,108","14,93,113,21,39"
8831498703,1780142960,71,7,22,2018,0,"7,93,98,48,86","64,104,94,71,11"
8831498681,1780142960,71,7,22,2298,0,"34,123,2,58,41","47,20,43,71,22"
8831498496,1780142945,71,7,22,1990,1,"17,39,101,54,135","108,63,75,74,73"
8831498458,1780142945,74,7,22,2090,0,"36,8,14,26,30","11,136,29,87,74"
8831498432,1780142930,71,7,22,2334,1,"17,105,8,129,121","25,87,29,6,22"
8831498394,1780142945,75,7,22,2648,0,"121,108,56,35,86","39,30,84,32,85"
8831498390,1780142940,74,7,22,2795,1,"7,22,2,54,128","87,70,19,86,126"
8831498376,1780142946,75,7,22,2872,0,"106,21,43,97,14","5,12,51,86,98"
8831498365,1780142925,72,0,22,1788,1,"60,87,52,101,93","111,28,49,114,26"
8831498333,1780142940,71,7,22,2128,1,"73,26,99,85,6","74,14,77,41,63"
8831498268,1780142935,72,7,22,1832,1,"11,14,88,100,36","30,84,81,41,5"
8831498259,1780142940,74,7,22,2531,0,"31,39,44,93,14","22,138,126,9,69"
8831498221,1780142925,75,7,22,2236,0,"104,53,31,26,21","19,123,20,51,60"
8831498192,1780142935,75,7,22,2896,0,"101,14,9,104,107","84,6,26,74,65"
8831498138,1780142930,72,0,22,2482,1,"36,123,28,5,97","37,35,15,73,18"
8831498063,1780142925,73,7,22,1928,0,"97,98,44,31,66","54,26,25,53,129"
8831498013,1780142920,75,0,22,3756,0,"86,119,108,26,8","100,22,47,53,3"
